Feature ID,Chemical Name,Ionization Mode,DTXCID,Number of candidate structures for feature,Chemical metadata score,Correct SSM structure,Hazard score,MS2 score (neg),MS2 score (pos),Chemical metadata rank,Hazard rank,MS2 rank (pos),MS2 rank (neg),Sources,Patents,Articles,PubMed Record Count,AMOS methods count,AMOS fact sheets count,AMOS spectra count,Presence in water lists count,Sources_norm,Patents_norm,Articles_norm,PubMed Record Count_norm,AMOS methods count_norm,AMOS fact sheets count_norm,AMOS spectra count_norm,Presence in water lists count_norm
2653,norethindrone,ESI+,DTXCID70814050,96,0.3512815753203,False,3.97530864197531,,1.1421065891,4,4,51,,14,6748,9,2,0,0,5,0,0.159090909090909,0.150299574581821,0.000693855523860921,0.00021362956633198,0,0,0.040983606557377,0
2653,norethindrone,ESI+,DTXCID70858030,96,0.0113859095667457,False,3,,1.3538778419,49,6,5,,1,1,0,0,0,0,0,0,0.0113636363636364,2.22732031093392e-05,0,0,0,0,0,0
2653,norethindrone,ESI+,DTXCID80127305,96,0.104212713538088,False,2.66666666666667,,1.0846594303,12,8,74,,7,0,1,0,0,0,3,0,0.0795454545454545,0,7.70950582067689e-05,0,0,0,0.0245901639344262,0
2653,norethindrone,ESI+,DTXCID801354098,96,0.0340909090909091,False,1,,1.2944412793,38,14,15,,3,0,0,0,0,0,0,0,0.0340909090909091,0,0,0,0,0,0,0
2653,norethindrone,ESI+,DTXCID802504,96,0.0113636363636364,False,6,,1.3148187625,50,2,10,,1,0,0,0,0,0,0,0,0.0113636363636364,0,0,0,0,0,0,0
2653,norethindrone,ESI+,DTXCID80355803,96,0.0466064784784985,False,1.33333333333333,,1.1536674616,25,13,44,,4,40,2,1,0,0,0,0,0.0454545454545455,0.000890928124373566,0.000154190116413538,0.00010681478316599,0,0,0,0
2653,norethindrone,ESI+,DTXCID80741969,96,0.0228163655397101,False,2.5,,0.9200886626,45,9,93,,2,4,0,0,0,0,0,0,0.0227272727272727,8.90928124373566e-05,0,0,0,0,0,0
2653,norethindrone,ESI+,DTXCID8077405,96,0.0340909090909091,False,2.5,,1.2628451584,38,9,21,,3,0,0,0,0,0,0,0,0.0340909090909091,0,0,0,0,0,0,0
2653,norethindrone,ESI+,DTXCID8077409,96,0.0340909090909091,False,2.5,,1.2083440699,38,9,28,,3,0,0,0,0,0,0,0,0.0340909090909091,0,0,0,0,0,0,0
2653,norethindrone,ESI+,DTXCID80810664,96,0.137618081392882,False,3,,1.3448526745,8,6,7,,11,550,2,2,0,0,0,0,0.125,0.0122502617101365,0.000154190116413538,0.00021362956633198,0,0,0,0
2653,norethindrone,ESI+,DTXCID80929341,96,0.0113636363636364,False,1.5,,1.0854639734,50,12,73,,1,0,0,0,0,0,0,0,0.0113636363636364,0,0,0,0,0,0,0
2653,norethindrone,ESI+,DTXCID901002779,96,0.0227272727272727,False,3,,1.3030223875,46,6,14,,2,0,0,0,0,0,0,0,0.0227272727272727,0,0,0,0,0,0,0
2653,norethindrone,ESI+,DTXCID901039023,96,0.0568181818181818,False,2,,1.1445234242,23,11,49,,5,0,0,0,0,0,0,0,0.0568181818181818,0,0,0,0,0,0,0
2653,norethindrone,ESI+,DTXCID901353243,96,0.0232452806152856,False,3,,1.038494544,41,6,79,,2,15,1,1,0,0,0,0,0.0227272727272727,0.000334098046640087,7.70950582067689e-05,0.00010681478316599,0,0,0,0
2653,norethindrone,ESI+,DTXCID901355370,96,0.235166311552824,False,3.5,,1.1211134318,6,5,64,,12,6,4,0,0,0,12,0,0.136363636363636,0.000133639218656035,0.000308380232827076,0,0,0,0.0983606557377049,0
2653,norethindrone,ESI+,DTXCID901368232,96,0.0228386387428194,False,1,,1.0275267423,44,14,84,,2,5,0,0,0,0,0,0,0.0227272727272727,0.000111366015546696,0,0,0,0,0,0
2653,norethindrone,ESI+,DTXCID901405979,96,0.0341354554971278,False,3.5,,1.0329444586,37,5,80,,3,2,0,0,0,0,0,0,0.0340909090909091,4.45464062186783e-05,0,0,0,0,0,0
2653,norethindrone,ESI+,DTXCID901409145,96,0.0457886435011855,False,0,,1.1617603293,28,15,40,,4,15,0,0,0,0,0,0,0.0454545454545455,0.000334098046640087,0,0,0,0,0,0
2653,norethindrone,ESI+,DTXCID90358163,96,0.0340909090909091,False,2.5,,1.0805240261,38,9,76,,3,0,0,0,0,0,0,0,0.0340909090909091,0,0,0,0,0,0,0
2653,norethindrone,ESI+,DTXCID9076424,96,0.12562101680232,False,3,,1.1421342309,9,6,50,,8,1555,1,0,0,0,0,0,0.0909090909090909,0.0346348308350224,7.70950582067689e-05,0,0,0,0,0
2653,norethindrone,ESI+,DTXCID90791915,96,0.0341680041491159,False,2.5,,1.058557773,36,9,77,,3,0,1,0,0,0,0,0,0.0340909090909091,0,7.70950582067689e-05,0,0,0,0,0
2653,norethindrone,ESI+,DTXCID90946625,96,0.0113636363636364,False,3,,1.1383584596,50,6,52,,1,0,0,0,0,0,0,0,0.0113636363636364,0,0,0,0,0,0,0
2653,norethindrone,ESI+,DTXCID90951673,96,0.0340909090909091,False,3,,1.1842177525,38,6,32,,3,0,0,0,0,0,0,0,0.0340909090909091,0,0,0,0,0,0,0
2653,norethindrone,ESI+,DTXCID90984082,96,0.0113636363636364,False,2,,0.9890000022,50,11,91,,1,0,0,0,0,0,0,0,0.0113636363636364,0,0,0,0,0,0,0
2660,hydrocodone,ESI+,DTXCID00108813,138,0.0231481481481481,False,1,,0.3565753438,33,10,129,,5,0,0,0,0,0,0,0,0.0231481481481481,0,0,0,0,0,0,0
2660,hydrocodone,ESI+,DTXCID001099553,138,0.018597551158999,False,0,,0.5087713019,40,11,108,,4,0,0,2,0,0,0,0,0.0185185185185185,0,0,7.90326404805185e-05,0,0,0,0
2660,hydrocodone,ESI+,DTXCID00147904,138,0.0138974469424452,False,2.8125,,0.450527052,52,4,118,,3,1,0,0,0,0,0,0,0.0138888888888889,8.55805355629916e-06,0,0,0,0,0,0
2660,hydrocodone,ESI+,DTXCID00164999,138,0.264140484036675,False,6,,0.7039422374,3,1,55,,20,41,17,12,0,0,10,1,0.0925925925925926,0.000350880195808265,0.00044010666114376,0.000474195842883111,0,0,0.0591715976331361,0.111111111111111
2660,hydrocodone,ESI+,DTXCID00166392,138,0.0138888888888889,False,1,,0.6642077454,53,10,66,,3,0,0,0,0,0,0,0,0.0138888888888889,0,0,0,0,0,0,0
2660,hydrocodone,ESI+,DTXCID00260187,138,0.0138888888888889,False,1,,0.5751236371,53,10,90,,3,0,0,0,0,0,0,0,0.0138888888888889,0,0,0,0,0,0,0
2660,hydrocodone,ESI+,DTXCID00412563,138,0.0185444071456446,False,2,,0.7999973008,42,8,31,,4,0,1,0,0,0,0,0,0.0185185185185185,0,2.58886271261035e-05,0,0,0,0,0
2660,hydrocodone,ESI+,DTXCID00437271,138,0.00925925925925926,False,1,,0.4859734282,64,10,110,,2,0,0,0,0,0,0,0,0.00925925925925926,0,0,0,0,0,0,0
2660,hydrocodone,ESI+,DTXCID00533464,138,0.00925925925925926,False,3,,0.9206006121,64,3,14,,2,0,0,0,0,0,0,0,0.00925925925925926,0,0,0,0,0,0,0
2660,hydrocodone,ESI+,DTXCID00652543,138,0.00929349147348446,False,1,,0.6308171095,61,10,75,,2,4,0,0,0,0,0,0,0.00925925925925926,3.42322142251966e-05,0,0,0,0,0,0
2660,hydrocodone,ESI+,DTXCID00656506,138,0.00467241989741113,False,0,,0.6938607321,68,11,57,,1,5,0,0,0,0,0,0,0.00462962962962963,4.27902677814958e-05,0,0,0,0,0,0
2660,hydrocodone,ESI+,DTXCID00866380,138,0.00468953600452372,False,2,,0.647812129,66,8,71,,1,7,0,0,0,0,0,0,0.00462962962962963,5.99063748940941e-05,0,0,0,0,0,0
2660,hydrocodone,ESI+,DTXCID00918237,138,0.00462962962962963,False,3,,0.3540324178,71,3,130,,1,0,0,0,0,0,0,0,0.00462962962962963,0,0,0,0,0,0,0
2660,hydrocodone,ESI+,DTXCID00943746,138,0.00471521016519262,False,1,,0.8309132709,65,10,25,,1,10,0,0,0,0,0,0,0.00462962962962963,8.55805355629916e-05,0,0,0,0,0,0
2660,hydrocodone,ESI+,DTXCID00955127,138,0.00925925925925926,False,2,,0.769499754,64,8,36,,2,0,0,0,0,0,0,0,0.00925925925925926,0,0,0,0,0,0,0
2660,hydrocodone,ESI+,DTXCID00977187,138,0.00462962962962963,False,1.5,,0.3485079049,71,9,131,,1,0,0,0,0,0,0,0,0.00462962962962963,0,0,0,0,0,0,0
2660,hydrocodone,ESI+,DTXCID00991005,138,0.00926781731281556,False,0,,0.4751920675,63,11,115,,2,1,0,0,0,0,0,0,0.00925925925925926,8.55805355629916e-06,0,0,0,0,0,0
2660,hydrocodone,ESI+,DTXCID101396409,138,0.0139402372102267,False,1,,0.8488195255,49,10,23,,3,6,0,0,0,0,0,0,0.0138888888888889,5.13483213377949e-05,0,0,0,0,0,0
2660,hydrocodone,ESI+,DTXCID101433641,138,0.0866179838424072,False,3,,0.7375260386,9,3,43,,12,6,23,21,0,0,5,0,0.0555555555555556,5.13483213377949e-05,0.000595438423900381,0.000829842725045444,0,0,0.029585798816568,0
2660,hydrocodone,ESI+,DTXCID101441541,138,0.00462962962962963,False,0,,0.5805660613,71,11,89,,1,0,0,0,0,0,0,0,0.00462962962962963,0,0,0,0,0,0,0
2660,hydrocodone,ESI+,DTXCID101472435,138,0.0138888888888889,False,0,,0.6009777718,53,11,83,,3,0,0,0,0,0,0,0,0.0138888888888889,0,0,0,0,0,0,0
2660,hydrocodone,ESI+,DTXCID10147950,138,0.0371505163582,False,1,,0.0001856843,19,10,135,,8,1,1,2,0,0,0,0,0.037037037037037,8.55805355629916e-06,2.58886271261035e-05,7.90326404805185e-05,0,0,0,0
2660,hydrocodone,ESI+,DTXCID10224750,138,0.0198327788954088,False,3,,0.401978016,35,3,124,,4,123,4,4,0,0,0,0,0.0185185185185185,0.0010526405874248,0.000103554508504414,0.000158065280961037,0,0,0,0
2660,hydrocodone,ESI+,DTXCID10315475,138,0.0140074378496097,False,1,,0.6387351114,46,10,73,,3,0,0,3,0,0,0,0,0.0138888888888889,0,0,0.000118548960720778,0,0,0,0
2660,hydrocodone,ESI+,DTXCID10351772,138,0.00929877557949952,False,1,,0.3399584725,60,10,132,,2,0,0,1,0,0,0,0,0.00925925925925926,0,0,3.95163202402592e-05,0,0,0,0
2660,hydrocodone,ESI+,DTXCID10379698,138,0.00463818768318593,False,1,,0.5470199387,70,10,98,,1,1,0,0,0,0,0,0,0.00462962962962963,8.55805355629916e-06,0,0,0,0,0,0
2660,hydrocodone,ESI+,DTXCID1069409,138,0.0231876644683884,False,3,,0.4712189863,32,3,116,,5,0,0,1,0,0,0,0,0.0231481481481481,0,0,3.95163202402592e-05,0,0,0,0
2660,hydrocodone,ESI+,DTXCID10754603,138,0.00925925925925926,False,3,,1.0915094717,64,3,3,,2,0,0,0,0,0,0,0,0.00925925925925926,0,0,0,0,0,0,0
2660,hydrocodone,ESI+,DTXCID201011195,138,0.00462962962962963,False,1,,0.4960668926,71,10,109,,1,0,0,0,0,0,0,0,0.00462962962962963,0,0,0,0,0,0,0
2660,hydrocodone,ESI+,DTXCID201086542,138,0.00930204952704075,False,3,,0.7158864009,59,3,51,,2,5,0,0,0,0,0,0,0.00925925925925926,4.27902677814958e-05,0,0,0,0,0,0
2660,hydrocodone,ESI+,DTXCID201320221,138,0.0350340304625704,False,1,,0.7720446338,20,10,35,,5,3,1,0,0,0,2,0,0.0231481481481481,2.56741606688975e-05,2.58886271261035e-05,0,0,0,0.0118343195266272,0
2660,hydrocodone,ESI+,DTXCID201344168,138,0.0138888888888889,False,1,,0.6161419545,53,10,79,,3,0,0,0,0,0,0,0,0.0138888888888889,0,0,0,0,0,0,0
2660,hydrocodone,ESI+,DTXCID201356258,138,0.00925925925925926,False,0,,0.9667494436,64,11,7,,2,0,0,0,0,0,0,0,0.00925925925925926,0,0,0,0,0,0,0
2660,hydrocodone,ESI+,DTXCID201379923,138,0.00925925925925926,False,3,,0.6189463643,64,3,77,,2,0,0,0,0,0,0,0,0.00925925925925926,0,0,0,0,0,0,0
2660,hydrocodone,ESI+,DTXCID201411577,138,0.00928493341992816,False,2,,0.5745252187,62,8,91,,2,3,0,0,0,0,0,0,0.00925925925925926,2.56741606688975e-05,0,0,0,0,0,0
2660,hydrocodone,ESI+,DTXCID201431905,138,0.0277777777777778,False,1,,0.6959473076,28,10,56,,6,0,0,0,0,0,0,0,0.0277777777777778,0,0,0,0,0,0,0
2660,hydrocodone,ESI+,DTXCID201459799,138,0.00926781731281556,False,0,,0.9044187607,63,11,16,,2,1,0,0,0,0,0,0,0.00925925925925926,8.55805355629916e-06,0,0,0,0,0,0
2660,hydrocodone,ESI+,DTXCID201480538,138,0.00462962962962963,False,0,,,71,11,,,1,0,0,0,0,0,0,0,0.00462962962962963,0,0,0,0,0,0,0
2660,hydrocodone,ESI+,DTXCID20196737,138,8,False,6,,1.1061220827,1,1,2,,216,116849,38627,25306,59,2,169,9,1,1,1,1,1,1,1,1
2660,hydrocodone,ESI+,DTXCID20221952,138,0.0185185185185185,False,3,,1.0207607079,43,3,5,,4,0,0,0,0,0,0,0,0.0185185185185185,0,0,0,0,0,0,0
2660,hydrocodone,ESI+,DTXCID20352538,138,0.0316403681788297,False,1,,0.7144899223,23,10,52,,3,0,0,0,0,0,3,0,0.0138888888888889,0,0,0,0,0,0.0177514792899408,0
2660,hydrocodone,ESI+,DTXCID20431837,138,0.00925925925925926,False,1,,0.554700277,64,10,96,,2,0,0,0,0,0,0,0,0.00925925925925926,0,0,0,0,0,0,0
2660,hydrocodone,ESI+,DTXCID20584812,138,0.0207607285502689,False,0,,0.4295286229,34,11,120,,4,262,0,0,0,0,0,0,0.0185185185185185,0.00224221003175038,0,0,0,0,0,0
2660,hydrocodone,ESI+,DTXCID20768190,138,0.00925925925925926,False,1,,0.7226608963,64,10,45,,2,0,0,0,0,0,0,0,0.00925925925925926,0,0,0,0,0,0,0
2660,hydrocodone,ESI+,DTXCID20880083,138,0.00925925925925926,False,2,,0.4826310796,64,8,113,,2,0,0,0,0,0,0,0,0.00925925925925926,0,0,0,0,0,0,0
2660,hydrocodone,ESI+,DTXCID20957628,138,0.0478329708189766,False,3,,0.6669038998,15,3,65,,9,3,1,5,0,0,1,0,0.0416666666666667,2.56741606688975e-05,2.58886271261035e-05,0.000197581601201296,0,0,0.00591715976331361,0
2660,hydrocodone,ESI+,DTXCID20963022,138,0.00462962962962963,False,1,,0.5582170819,71,10,94,,1,0,0,0,0,0,0,0,0.00462962962962963,0,0,0,0,0,0,0
2660,hydrocodone,ESI+,DTXCID20996254,138,0.0246722443003245,False,0,,0.5957905103,30,11,85,,4,20,1,1,0,0,1,0,0.0185185185185185,0.000171161071125983,2.58886271261035e-05,3.95163202402592e-05,0,0,0.00591715976331361,0
2660,hydrocodone,ESI+,DTXCID301086545,138,0.00931916563415335,False,2.5,,0.7214210826,57,6,48,,2,7,0,0,0,0,0,0,0.00925925925925926,5.99063748940941e-05,0,0,0,0,0,0
2660,hydrocodone,ESI+,DTXCID30114720,138,0.0185185185185185,False,3,,0.6577057821,43,3,69,,4,0,0,0,0,0,0,0,0.0185185185185185,0,0,0,0,0,0,0
2660,hydrocodone,ESI+,DTXCID301323880,138,0.00462962962962963,False,2,,0.8073526392,71,8,29,,1,0,0,0,0,0,0,0,0.00462962962962963,0,0,0,0,0,0,0
2660,hydrocodone,ESI+,DTXCID301346450,138,0.00943042033038524,False,2,,0.8306336226,55,8,26,,2,20,0,0,0,0,0,0,0.00925925925925926,0.000171161071125983,0,0,0,0,0,0
2660,hydrocodone,ESI+,DTXCID301398556,138,0.00925925925925926,False,1,,0.7225629777,64,10,46,,2,0,0,0,0,0,0,0,0.00925925925925926,0,0,0,0,0,0,0
2660,hydrocodone,ESI+,DTXCID301412611,138,0.00925925925925926,False,0,,0.5816456734,64,11,88,,2,0,0,0,0,0,0,0,0.00925925925925926,0,0,0,0,0,0,0
2660,hydrocodone,ESI+,DTXCID301459673,138,0.00462962962962963,False,0,,0.7674913557,71,11,37,,1,0,0,0,0,0,0,0,0.00462962962962963,0,0,0,0,0,0,0
2660,hydrocodone,ESI+,DTXCID301461999,138,0.112863743090463,False,6,,0.8538523466,7,1,21,,20,136,31,14,0,0,3,0,0.0925925925925926,0.00116389528365669,0.000802547440909209,0.000553228483363629,0,0,0.0177514792899408,0
2660,hydrocodone,ESI+,DTXCID301465903,138,0.0232135530955145,False,2,,0.7937222447,31,8,33,,5,0,1,1,0,0,0,0,0.0231481481481481,0,2.58886271261035e-05,3.95163202402592e-05,0,0,0,0
2660,hydrocodone,ESI+,DTXCID30154929,138,0.00925925925925926,False,1.5,,0.9607215721,64,9,8,,2,0,0,0,0,0,0,0,0.00925925925925926,0,0,0,0,0,0,0
2660,hydrocodone,ESI+,DTXCID30165676,138,0.013948795263783,False,1.5,,0.615812715,48,9,80,,3,7,0,0,0,0,0,0,0.0138888888888889,5.99063748940941e-05,0,0,0,0,0,0
2660,hydrocodone,ESI+,DTXCID30197230,138,3.64709152015216,True,4.5,,0.9512195358,2,2,9,,101,56256,5460,2506,38,1,53,9,0.467592592592593,0.481441860863165,0.141351904108525,0.0990278985220896,0.644067796610169,0.5,0.313609467455621,1
2660,hydrocodone,ESI+,DTXCID30420671,138,0.0107740347387242,False,3,,0.4791869837,54,3,114,,2,177,0,0,0,0,0,0,0.00925925925925926,0.00151477547946495,0,0,0,0,0,0
2660,hydrocodone,ESI+,DTXCID30516306,138,0.00933628174126595,False,3,,0.3674991523,56,3,128,,2,9,0,0,0,0,0,0,0.00925925925925926,7.70224820066924e-05,0,0,0,0,0,0
2660,hydrocodone,ESI+,DTXCID30566447,138,0.00931060758059705,False,3,,0.4103522308,58,3,122,,2,6,0,0,0,0,0,0,0.00925925925925926,5.13483213377949e-05,0,0,0,0,0,0
2660,hydrocodone,ESI+,DTXCID30932749,138,0.00462962962962963,False,1.5,,0.5241199485,71,9,103,,1,0,0,0,0,0,0,0,0.00462962962962963,0,0,0,0,0,0,0
2660,hydrocodone,ESI+,DTXCID401403330,138,0.00462962962962963,False,2.5,,0.6444958691,71,6,72,,1,0,0,0,0,0,0,0,0.00462962962962963,0,0,0,0,0,0,0
2660,hydrocodone,ESI+,DTXCID401413943,138,0.0138888888888889,False,3,,0.5101487085,53,3,106,,3,0,0,0,0,0,0,0,0.0138888888888889,0,0,0,0,0,0,0
2660,hydrocodone,ESI+,DTXCID401453828,138,0.00462962962962963,False,0,,0.7633179699,71,11,39,,1,0,0,0,0,0,0,0,0.00462962962962963,0,0,0,0,0,0,0
2660,hydrocodone,ESI+,DTXCID40256049,138,0.0292107948219188,False,1,,0.7216138411,25,10,47,,5,17,0,0,0,0,1,0,0.0231481481481481,0.000145486910457086,0,0,0,0,0.00591715976331361,0
2660,hydrocodone,ESI+,DTXCID40431839,138,0.00925925925925926,False,1,,0.5536595859,64,10,97,,2,0,0,0,0,0,0,0,0.00925925925925926,0,0,0,0,0,0,0
2660,hydrocodone,ESI+,DTXCID40437270,138,0.00926781731281556,False,1,,0.4835833741,63,10,111,,2,1,0,0,0,0,0,0,0.00925925925925926,8.55805355629916e-06,0,0,0,0,0,0
2660,hydrocodone,ESI+,DTXCID40512036,138,0.0140995662802551,False,2.5,,0.8245032932,45,6,27,,3,20,0,1,0,0,0,0,0.0138888888888889,0.000171161071125983,0,3.95163202402592e-05,0,0,0,0
2660,hydrocodone,ESI+,DTXCID40897638,138,0.0198319372793286,False,1,,0.7592539243,36,10,40,,3,0,1,0,0,0,1,0,0.0138888888888889,0,2.58886271261035e-05,0,0,0,0.00591715976331361,0
2660,hydrocodone,ESI+,DTXCID501027793,138,0.0185185185185185,False,3,,0.6622756734,43,3,67,,4,0,0,0,0,0,0,0,0.0185185185185185,0,0,0,0,0,0,0
2660,hydrocodone,ESI+,DTXCID501086541,138,0.00931060758059705,False,3,,0.6247137063,58,3,76,,2,6,0,0,0,0,0,0,0.00925925925925926,5.13483213377949e-05,0,0,0,0,0,0
2660,hydrocodone,ESI+,DTXCID501256839,138,0.00931060758059705,False,1,,0.7195659261,58,10,49,,2,6,0,0,0,0,0,0,0.00925925925925926,5.13483213377949e-05,0,0,0,0,0,0
2660,hydrocodone,ESI+,DTXCID50126360,138,0.0139060049960015,False,1,,0.6865517091,51,10,61,,3,2,0,0,0,0,0,0,0.0138888888888889,1.71161071125983e-05,0,0,0,0,0,0
2660,hydrocodone,ESI+,DTXCID501358360,138,0.00925925925925926,False,1,,0.6835272978,64,10,62,,2,0,0,0,0,0,0,0,0.00925925925925926,0,0,0,0,0,0,0
2660,hydrocodone,ESI+,DTXCID501376473,138,0.0185185185185185,False,3,,0.433034656,43,3,119,,4,0,0,0,0,0,0,0,0.0185185185185185,0,0,0,0,0,0,0
2660,hydrocodone,ESI+,DTXCID501435120,138,0.00925925925925926,False,0,,0.7057130367,64,11,54,,2,0,0,0,0,0,0,0,0.00925925925925926,0,0,0,0,0,0,0
2660,hydrocodone,ESI+,DTXCID501444692,138,0.0384578883938399,False,0,,0.9490124447,18,11,11,,8,163,1,0,0,0,0,0,0.037037037037037,0.00139496272967676,2.58886271261035e-05,0,0,0,0,0
2660,hydrocodone,ESI+,DTXCID501481080,138,0.0188975119663839,False,0,,,38,11,,,4,29,2,2,0,0,0,0,0.0185185185185185,0.000248183553132675,5.1777254252207e-05,7.90326404805185e-05,0,0,0,0
2660,hydrocodone,ESI+,DTXCID50204894,138,0.0513024802824031,False,3,,0.77350446,14,3,34,,11,44,0,0,0,0,0,0,0.0509259259259259,0.000376554356477163,0,0,0,0,0,0
2660,hydrocodone,ESI+,DTXCID50303614,138,0.0469353361621234,False,1,,0.600316388,16,10,84,,5,0,0,3,0,0,4,0,0.0231481481481481,0,0,0.000118548960720778,0,0,0.0236686390532544,0
2660,hydrocodone,ESI+,DTXCID50328882,138,0.0139915855315645,False,2,,0.4135088326,47,8,121,,3,12,0,0,0,0,0,0,0.0138888888888889,0.00010269664267559,0,0,0,0,0,0
2660,hydrocodone,ESI+,DTXCID50352586,138,0.00925925925925926,False,1,,0.6373628845,64,10,74,,2,0,0,0,0,0,0,0,0.00925925925925926,0,0,0,0,0,0,0
2660,hydrocodone,ESI+,DTXCID50874551,138,0.00925925925925926,False,0,,0.8215096146,64,11,28,,2,0,0,0,0,0,0,0,0.00925925925925926,0,0,0,0,0,0,0
2660,hydrocodone,ESI+,DTXCID50878998,138,0.00925925925925926,False,2,,0.8586596511,64,8,19,,2,0,0,0,0,0,0,0,0.00925925925925926,0,0,0,0,0,0,0
2660,hydrocodone,ESI+,DTXCID5087946,138,0.0138974469424452,False,2.25,,0.7072555479,52,7,53,,3,1,0,0,0,0,0,0,0.0138888888888889,8.55805355629916e-06,0,0,0,0,0,0
2660,hydrocodone,ESI+,DTXCID50961470,138,0.00925925925925926,False,3,,0.5109328147,64,3,105,,2,0,0,0,0,0,0,0,0.00925925925925926,0,0,0,0,0,0,0
2660,hydrocodone,ESI+,DTXCID50961556,138,0.0290653079114618,False,3,,0.7981542261,26,3,32,,5,0,0,0,0,0,1,0,0.0231481481481481,0,0,0,0,0,0.00591715976331361,0
2660,hydrocodone,ESI+,DTXCID601000500,138,0.0251288806198924,False,3,,0.3737871155,29,3,127,,4,81,0,0,0,0,1,0,0.0185185185185185,0.000693202338060232,0,0,0,0,0.00591715976331361,0
2660,hydrocodone,ESI+,DTXCID601435804,138,0.00925925925925926,False,0,,0.54407563,64,11,99,,2,0,0,0,0,0,0,0,0.00925925925925926,0,0,0,0,0,0,0
2660,hydrocodone,ESI+,DTXCID601442249,138,0.00462962962962963,False,0,,0.6695349742,71,11,64,,1,0,0,0,0,0,0,0,0.00462962962962963,0,0,0,0,0,0,0
2660,hydrocodone,ESI+,DTXCID601452107,138,0.00929349147348446,False,0,,1.0540058625,61,11,4,,2,4,0,0,0,0,0,0,0.00925925925925926,3.42322142251966e-05,0,0,0,0,0,0
2660,hydrocodone,ESI+,DTXCID60199843,138,0.214984169007853,False,3,,0.9499785687,4,3,10,,23,9395,104,44,0,0,4,0,0.106481481481481,0.0804029131614306,0.00269241722111476,0.00173871809057141,0,0,0.0236686390532544,0
2660,hydrocodone,ESI+,DTXCID60207270,138,0.0231481481481481,False,0,,0.5577457896,33,11,95,,5,0,0,0,0,0,0,0,0.0231481481481481,0,0,0,0,0,0,0
2660,hydrocodone,ESI+,DTXCID60312717,138,0.0280838805570065,False,2,,0.0212906344,27,8,134,,6,13,6,1,0,0,0,0,0.0277777777777778,0.000111254696231889,0.000155331762756621,3.95163202402592e-05,0,0,0,0
2660,hydrocodone,ESI+,DTXCID60490226,138,0.00925925925925926,False,1.5,,0.5288841523,64,9,102,,2,0,0,0,0,0,0,0,0.00925925925925926,0,0,0,0,0,0,0
2660,hydrocodone,ESI+,DTXCID60652544,138,0.00929349147348446,False,1,,0.7191499448,61,10,50,,2,4,0,0,0,0,0,0,0.00925925925925926,3.42322142251966e-05,0,0,0,0,0,0
2660,hydrocodone,ESI+,DTXCID60819296,138,0.0828063485372464,False,3,,0.8346307113,10,3,24,,14,22,2,0,0,0,3,0,0.0648148148148148,0.000188277178238581,5.1777254252207e-05,0,0,0,0.0177514792899408,0
2660,hydrocodone,ESI+,DTXCID60856383,138,0.00462962962962963,False,3,,0.57245554,71,3,92,,1,0,0,0,0,0,0,0,0.00462962962962963,0,0,0,0,0,0,0
2660,hydrocodone,ESI+,DTXCID60960338,138,0.013914777516015,False,1,,0.7543443377,50,10,42,,3,0,1,0,0,0,0,0,0.0138888888888889,0,2.58886271261035e-05,0,0,0,0,0
2660,hydrocodone,ESI+,DTXCID701372665,138,0.0138888888888889,False,1,,0.7559655862,53,10,41,,3,0,0,0,0,0,0,0,0.0138888888888889,0,0,0,0,0,0,0
2660,hydrocodone,ESI+,DTXCID701396857,138,0.0350083563019015,False,3,,0.6157709548,21,3,81,,5,0,1,0,0,0,2,0,0.0231481481481481,0,2.58886271261035e-05,0,0,0,0.0118343195266272,0
2660,hydrocodone,ESI+,DTXCID70224312,138,0.0523426847287832,False,0,,0.9284099116,13,11,13,,10,3,4,0,0,0,1,0,0.0462962962962963,2.56741606688975e-05,0.000103554508504414,0,0,0,0.00591715976331361,0
2660,hydrocodone,ESI+,DTXCID70302740,138,0.030392354365386,False,1,,0.6513082029,24,10,70,,4,0,0,1,0,0,2,0,0.0185185185185185,0,0,3.95163202402592e-05,0,0,0.0118343195266272,0
2660,hydrocodone,ESI+,DTXCID70566441,138,0.00930204952704075,False,3,,0.4094386885,59,3,123,,2,5,0,0,0,0,0,0,0.00925925925925926,4.27902677814958e-05,0,0,0,0,0,0
2660,hydrocodone,ESI+,DTXCID70782543,138,0.00925925925925926,False,1.5,,0.853931243,64,9,20,,2,0,0,0,0,0,0,0,0.00925925925925926,0,0,0,0,0,0,0
2660,hydrocodone,ESI+,DTXCID70852098,138,0.00462962962962963,False,1,,0.8017173375,71,10,30,,1,0,0,0,0,0,0,0,0.00462962962962963,0,0,0,0,0,0,0
2660,hydrocodone,ESI+,DTXCID70878556,138,0.00925925925925926,False,2,,0.8685423033,64,8,18,,2,0,0,0,0,0,0,0,0.00925925925925926,0,0,0,0,0,0,0
2660,hydrocodone,ESI+,DTXCID70889243,138,0.00462962962962963,False,0,,0.4645616473,71,11,117,,1,0,0,0,0,0,0,0,0.00462962962962963,0,0,0,0,0,0,0
2660,hydrocodone,ESI+,DTXCID801319806,138,0.0185185185185185,False,3,,0.5099455813,43,3,107,,4,0,0,0,0,0,0,0,0.0185185185185185,0,0,0,0,0,0,0
2660,hydrocodone,ESI+,DTXCID801335668,138,0.0138888888888889,False,0,,0.5421019223,53,11,100,,3,0,0,0,0,0,0,0,0.0138888888888889,0,0,0,0,0,0,0
