Feature ID,Chemical Name,Tracer DTXSID,Ionization Mode,Mass Error (PPM),Retention Time Difference,Total Detection Count,Total Detection Percentage,Max CV Across Samples,Mass,Retention Time,INPUT,DTXCID_INDIVIDUAL_COMPONENT,MONOISOTOPIC_MASS_INDIVIDUAL_COMPONENT,SMILES_INDIVIDUAL_COMPONENT,DTXSID,PREFERRED_NAME,CASRN,INCHIKEY,IUPAC_NAME,MOLECULAR_FORMULA,MONOISOTOPIC_MASS,EXPOCAST_MEDIAN_EXPOSURE_PREDICTION_MG/KG-BW/DAY,EXPOCAST,NHANES,DATA_SOURCES,TOXCAST_PERCENT_ACTIVE,TOXCAST_NUMBER_OF_ASSAYS/TOTAL,MASS_DIFFERENCE,FOUND_BY,Acute Mammalian Toxicity Oral_score,Acute Mammalian Toxicity Oral_authority,Acute Mammalian Toxicity Inhalation_score,Acute Mammalian Toxicity Inhalation_authority,Acute Mammalian Toxicity Dermal_score,Acute Mammalian Toxicity Dermal_authority,Carcinogenicity_score,Carcinogenicity_authority,Genotoxicity Mutagenicity_score,Genotoxicity Mutagenicity_authority,Endocrine Disruption_score,Endocrine Disruption_authority,Reproductive_score,Reproductive_authority,Developmental_score,Developmental_authority,Neurotoxicity Repeat Exposure_score,Neurotoxicity Repeat Exposure_authority,Neurotoxicity Single Exposure_score,Neurotoxicity Single Exposure_authority,Systemic Toxicity Repeat Exposure_score,Systemic Toxicity Repeat Exposure_authority,Systemic Toxicity Single Exposure_score,Systemic Toxicity Single Exposure_authority,Skin Sensitization_score,Skin Sensitization_authority,Skin Irritation_score,Skin Irritation_authority,Eye Irritation_score,Eye Irritation_authority,Acute Aquatic Toxicity_score,Acute Aquatic Toxicity_authority,Chronic Aquatic Toxicity_score,Chronic Aquatic Toxicity_authority,Persistence_score,Persistence_authority,Bioaccumulation_score,Bioaccumulation_authority,Exposure_score,Exposure_authority,SSM chemical
5120,gabapentin,DTXSID0020074,ESI-,-2.6693796789,0.1193072,14,24.56,0.1103,171.1254432,2.9193072,171.1254432,DTXCID40868661,171.125928791,CC(C)C1CCCC1(N)C(O)=O,DTXSID60616282,"(1R,2S)-1-Amino-2-(propan-2-yl)cyclopentane-1-carboxylic acid",309757-11-7,XTWVAQIFBDBUDU-IONNQARKSA-N,"(1R,2S)-1-Amino-2-(propan-2-yl)cyclopentanecarboxylic acid",C9H17NO2,171.125928791,,,,1,,,0.000485591,Monoisotopic Mass,I,QSAR Model,ND,,ND,,ND,,I,QSAR Model,L,QSAR Model,ND,,I,QSAR Model,ND,,ND,,ND,,ND,,ND,,ND,,ND,,I,QSAR Model,ND,,ND,,I,QSAR Model,I,QSAR Model,False
5120,gabapentin,DTXSID0020074,ESI-,-2.6693796789,0.1193072,14,24.56,0.1103,171.1254432,2.9193072,171.1254432,DTXCID90870815,171.125928791,CC(N1CCC(C)CC1)C(O)=O,DTXSID90627568,2-(4-Methylpiperidin-1-yl)propanoic acid,915920-16-0,QDYWNGCMPWBBLI-UHFFFAOYSA-N,2-(4-Methylpiperidin-1-yl)propanoic acid,C9H17NO2,171.125928791,,,,1,,,0.000485591,Monoisotopic Mass,I,QSAR Model,ND,,ND,,ND,,I,QSAR Model,ND,,ND,,I,QSAR Model,ND,,ND,,ND,,ND,,ND,,ND,,ND,,I,QSAR Model,ND,,ND,,I,QSAR Model,I,QSAR Model,False
5120,gabapentin,DTXSID0020074,ESI-,-2.6693796789,0.1193072,14,24.56,0.1103,171.1254432,2.9193072,171.1254432,DTXCID30870854,171.125928791,NC(C1CCCCCC1)C(O)=O,DTXSID50627741,Amino(cycloheptyl)acetic acid--hydrogen chloride (1/1),232281-72-0,FOHHHWQTBPZFAO-UHFFFAOYSA-N,Amino(cycloheptyl)acetic acid hydrochloride (1:1),C9H18ClNO2,207.1026065,,,,1,,,0.000485591,Monoisotopic Mass,ND,,ND,,ND,,ND,,ND,,ND,,ND,,ND,,ND,,ND,,ND,,ND,,ND,,ND,,ND,,ND,,ND,,ND,,ND,,I,QSAR Model,False
5120,gabapentin,DTXSID0020074,ESI-,-2.6693796789,0.1193072,14,24.56,0.1103,171.1254432,2.9193072,171.1254432,DTXCID70882335,171.125928791,COC(=O)CCC1CCCNC1,DTXSID10649924,Methyl 3-[(3R)-piperidin-3-yl]propanoate,917977-34-5,VJCAJSGDZGKOBU-MRVPVSSYSA-N,Methyl 3-[(3R)-piperidin-3-yl]propanoate,C9H17NO2,171.125928791,1.62e-06,https://comptox.epa.gov/dashboard/dsstoxdb/results?search=DTXSID10649924#exposure-predictions,,1,,,0.000485591,Monoisotopic Mass,I,QSAR Model,ND,,ND,,ND,,I,QSAR Model,ND,,ND,,I,QSAR Model,ND,,ND,,ND,,ND,,ND,,ND,,ND,,I,QSAR Model,ND,,ND,,I,QSAR Model,M,QSAR Model,False
5120,gabapentin,DTXSID0020074,ESI-,-2.6693796789,0.1193072,14,24.56,0.1103,171.1254432,2.9193072,171.1254432,DTXCID20889879,171.125928791,NCC1CCC(CC(O)=O)CC1,DTXSID10679281,[4-(Aminomethyl)cyclohexyl]acetic acid--hydrogen chloride (1/1),1228880-64-5,GCQRPHRBRJAQAE-UHFFFAOYSA-N,[4-(Aminomethyl)cyclohexyl]acetic acid--hydrogen chloride (1/1),C9H18ClNO2,207.1026065,2.32e-07,https://comptox.epa.gov/dashboard/dsstoxdb/results?search=DTXSID10679281#exposure-predictions,,1,,,0.000485591,Monoisotopic Mass,ND,,ND,,ND,,ND,,ND,,ND,,ND,,ND,,ND,,ND,,ND,,ND,,ND,,ND,,ND,,ND,,ND,,ND,,ND,,L,QSAR Model,False
5120,gabapentin,DTXSID0020074,ESI-,-2.6693796789,0.1193072,14,24.56,0.1103,171.1254432,2.9193072,171.1254432,DTXCID90882716,171.125928791,CCOC(=O)C1CCCC(N)C1,DTXSID30653200,"Ethyl (1S,3R)-3-aminocyclohexane-1-carboxylate",62456-14-8,VALZPPHHDRBGHU-JGVFFNPUSA-N,"Ethyl (1S,3R)-3-aminocyclohexane-1-carboxylate",C9H17NO2,171.125928791,1.14e-06,https://comptox.epa.gov/dashboard/dsstoxdb/results?search=DTXSID30653200#exposure-predictions,,1,,,0.000485591,Monoisotopic Mass,I,QSAR Model,ND,,ND,,ND,,I,QSAR Model,I,QSAR Model,ND,,H,QSAR Model,ND,,ND,,ND,,ND,,ND,,ND,,ND,,I,QSAR Model,ND,,ND,,I,QSAR Model,M,QSAR Model,False
5120,gabapentin,DTXSID0020074,ESI-,-2.6693796789,0.1193072,14,24.56,0.1103,171.1254432,2.9193072,171.1254432,DTXCID60885113,171.125928791,CCOC(=O)C1CCCCC1N,DTXSID30661764,"Ethyl (1S,2R)-2-aminocyclohexane-1-carboxylate--hydrogen chloride (1/1)",1346773-57-6,XMQSOBPCWYVZSW-KZYPOYLOSA-N,"Ethyl (1S,2R)-2-aminocyclohexane-1-carboxylate--hydrogen chloride (1/1)",C9H18ClNO2,207.1026065,2.28e-06,https://comptox.epa.gov/dashboard/dsstoxdb/results?search=DTXSID30661764#exposure-predictions,,1,,,0.000485591,Monoisotopic Mass,ND,,ND,,ND,,ND,,ND,,ND,,ND,,ND,,ND,,ND,,ND,,ND,,ND,,ND,,ND,,ND,,ND,,ND,,ND,,M,QSAR Model,False
5120,gabapentin,DTXSID0020074,ESI-,-2.6693796789,0.1193072,14,24.56,0.1103,171.1254432,2.9193072,171.1254432,DTXCID00883911,171.125928791,CC(N)C(=O)OC1CCCCC1,DTXSID40657931,Cyclohexyl L-alaninate--hydrogen chloride (1/1),41324-79-2,NZAWHYMFBXOGHQ-FJXQXJEOSA-N,Cyclohexyl L-alaninate--hydrogen chloride (1/1),C9H18ClNO2,207.1026065,1.61e-06,https://comptox.epa.gov/dashboard/dsstoxdb/results?search=DTXSID40657931#exposure-predictions,,1,,,0.000485591,Monoisotopic Mass,ND,,ND,,ND,,ND,,ND,,ND,,ND,,ND,,ND,,ND,,ND,,ND,,ND,,ND,,ND,,ND,,ND,,ND,,ND,,M,QSAR Model,False
5120,gabapentin,DTXSID0020074,ESI-,-2.6693796789,0.1193072,14,24.56,0.1103,171.1254432,2.9193072,171.1254432,DTXCID90890053,171.125928791,CCOC(=O)C1CCNCC1C,DTXSID50679982,Ethyl 3-methylpiperidine-4-carboxylate--hydrogen chloride (1/1),1159822-87-3,DWVGFZFOOYRFLV-UHFFFAOYSA-N,Ethyl 3-methylpiperidine-4-carboxylate--hydrogen chloride (1/1),C9H18ClNO2,207.1026065,1.06e-06,https://comptox.epa.gov/dashboard/dsstoxdb/results?search=DTXSID50679982#exposure-predictions,,1,,,0.000485591,Monoisotopic Mass,ND,,ND,,ND,,ND,,ND,,ND,,ND,,ND,,ND,,ND,,ND,,ND,,ND,,ND,,ND,,ND,,ND,,ND,,ND,,M,QSAR Model,False
5120,gabapentin,DTXSID0020074,ESI-,-2.6693796789,0.1193072,14,24.56,0.1103,171.1254432,2.9193072,171.1254432,DTXCID20883655,171.125928791,CCOC(=O)CC1CCCNC1,DTXSID60670061,Ethyl [(3R)-piperidin-3-yl]acetate--hydrogen chloride (1/1),1233200-48-0,NUFQPPPCFKZWRT-DDWIOCJRSA-N,Ethyl [(3R)-piperidin-3-yl]acetate--hydrogen chloride (1/1),C9H18ClNO2,207.1026065,1.19e-06,https://comptox.epa.gov/dashboard/dsstoxdb/results?search=DTXSID60670061#exposure-predictions,,1,,,0.000485591,Monoisotopic Mass,ND,,ND,,ND,,ND,,ND,,ND,,ND,,ND,,ND,,ND,,ND,,ND,,ND,,ND,,ND,,ND,,ND,,ND,,ND,,M,QSAR Model,False
5120,gabapentin,DTXSID0020074,ESI-,-2.6693796789,0.1193072,14,24.56,0.1103,171.1254432,2.9193072,171.1254432,DTXCID50395110,171.125928791,COC(=O)CC1(N)CCCCC1,DTXSID60671891,Methyl (1-aminocyclohexyl)acetate--hydrogen chloride (1/1),1016258-17-5,TZXIYULNLGWJGD-UHFFFAOYSA-N,Methyl (1-aminocyclohexyl)acetate--hydrogen chloride (1/1),C9H18ClNO2,207.1026065,1.29e-06,https://comptox.epa.gov/dashboard/dsstoxdb/results?search=DTXSID60671891#exposure-predictions,,1,,,0.000485591,Monoisotopic Mass,ND,,ND,,ND,,ND,,ND,,ND,,ND,,ND,,ND,,ND,,ND,,ND,,ND,,ND,,ND,,ND,,ND,,ND,,ND,,M,QSAR Model,False
5120,gabapentin,DTXSID0020074,ESI-,-2.6693796789,0.1193072,14,24.56,0.1103,171.1254432,2.9193072,171.1254432,DTXCID60882768,171.125928791,COC(=O)C(N)CC1CCCC1,DTXSID70654054,Methyl 3-cyclopentyl-D-alaninate,1212129-47-9,RZAFJDYKEFALQU-MRVPVSSYSA-N,Methyl 3-cyclopentyl-D-alaninate,C9H17NO2,171.125928791,2e-06,https://comptox.epa.gov/dashboard/dsstoxdb/results?search=DTXSID70654054#exposure-predictions,,1,,,0.000485591,Monoisotopic Mass,I,QSAR Model,ND,,ND,,ND,,I,QSAR Model,ND,,ND,,I,QSAR Model,ND,,ND,,ND,,ND,,ND,,ND,,ND,,I,QSAR Model,ND,,ND,,I,QSAR Model,M,QSAR Model,False
5120,gabapentin,DTXSID0020074,ESI-,-2.6693796789,0.1193072,14,24.56,0.1103,171.1254432,2.9193072,171.1254432,DTXCID10882899,171.125928791,CC(C)CN1CCCC1C(O)=O,DTXSID70654579,1-(2-Methylpropyl)-L-proline,1044637-62-8,FVHTZNQHKOBGHA-QMMMGPOBSA-N,1-(2-Methylpropyl)-L-proline,C9H17NO2,171.125928791,9.25e-07,https://comptox.epa.gov/dashboard/dsstoxdb/results?search=DTXSID70654579#exposure-predictions,,1,,,0.000485591,Monoisotopic Mass,I,QSAR Model,ND,,ND,,ND,,I,QSAR Model,ND,,ND,,H,QSAR Model,ND,,ND,,ND,,ND,,ND,,ND,,ND,,I,QSAR Model,ND,,ND,,I,QSAR Model,M,QSAR Model,False
5120,gabapentin,DTXSID0020074,ESI-,-2.6693796789,0.1193072,14,24.56,0.1103,171.1254432,2.9193072,171.1254432,DTXCID20883655,171.125928791,CCOC(=O)CC1CCCNC1,DTXSID70656851,Ethyl (piperidin-3-yl)acetate--hydrogen chloride (1/1),16780-05-5,NUFQPPPCFKZWRT-UHFFFAOYSA-N,Ethyl (piperidin-3-yl)acetate--hydrogen chloride (1/1),C9H18ClNO2,207.1026065,1.33e-06,https://comptox.epa.gov/dashboard/dsstoxdb/results?search=DTXSID70656851#exposure-predictions,,1,,,0.000485591,Monoisotopic Mass,ND,,ND,,ND,,ND,,ND,,ND,,ND,,ND,,ND,,ND,,ND,,ND,,ND,,ND,,ND,,ND,,ND,,ND,,ND,,M,QSAR Model,False
5120,gabapentin,DTXSID0020074,ESI-,-2.6693796789,0.1193072,14,24.56,0.1103,171.1254432,2.9193072,171.1254432,DTXCID60882768,171.125928791,COC(=O)C(N)CC1CCCC1,DTXSID70659660,Methyl 3-cyclopentyl-L-alaninate,1169946-94-4,RZAFJDYKEFALQU-QMMMGPOBSA-N,Methyl 3-cyclopentyl-L-alaninate,C9H17NO2,171.125928791,1.56e-06,https://comptox.epa.gov/dashboard/dsstoxdb/results?search=DTXSID70659660#exposure-predictions,,1,,,0.000485591,Monoisotopic Mass,I,QSAR Model,ND,,ND,,ND,,I,QSAR Model,ND,,ND,,I,QSAR Model,ND,,ND,,ND,,ND,,ND,,ND,,ND,,I,QSAR Model,ND,,ND,,I,QSAR Model,M,QSAR Model,False
5120,gabapentin,DTXSID0020074,ESI-,-2.6693796789,0.1193072,14,24.56,0.1103,171.1254432,2.9193072,171.1254432,DTXCID80617695,171.125928791,CC(C)(C)OC(=O)NC1(C)CC1,DTXSID80666946,tert-Butyl (1-methylcyclopropyl)carbamate,251661-01-5,PJNBAQDPGDFJRG-UHFFFAOYSA-N,tert-Butyl (1-methylcyclopropyl)carbamate,C9H17NO2,171.125928791,3.37e-06,https://comptox.epa.gov/dashboard/dsstoxdb/results?search=DTXSID80666946#exposure-predictions,,1,,,0.000485591,Monoisotopic Mass,I,QSAR Model,ND,,ND,,ND,,I,QSAR Model,L,QSAR Model,ND,,I,QSAR Model,ND,,ND,,ND,,ND,,ND,,ND,,ND,,I,QSAR Model,ND,,M,QSAR Model,I,QSAR Model,M,QSAR Model,False
5120,gabapentin,DTXSID0020074,ESI-,-2.6693796789,0.1193072,14,24.56,0.1103,171.1254432,2.9193072,171.1254432,DTXCID90602017,171.125928791,COC(=O)CCNC1CCCC1,DTXSID90651267,Methyl N-cyclopentyl-beta-alaninate,754125-43-4,AHYUCALUVDREAN-UHFFFAOYSA-N,Methyl N-cyclopentyl-beta-alaninate,C9H17NO2,171.125928791,2.02e-06,https://comptox.epa.gov/dashboard/dsstoxdb/results?search=DTXSID90651267#exposure-predictions,,1,,,0.000485591,Monoisotopic Mass,I,QSAR Model,ND,,ND,,ND,,I,QSAR Model,ND,,ND,,I,QSAR Model,ND,,ND,,ND,,ND,,ND,,ND,,ND,,I,QSAR Model,ND,,ND,,I,QSAR Model,M,QSAR Model,False
5120,gabapentin,DTXSID0020074,ESI-,-2.6693796789,0.1193072,14,24.56,0.1103,171.1254432,2.9193072,171.1254432,DTXCID00887515,171.125928791,C1COC2(CCCNCC2)OC1,DTXSID90669640,"1,5-Dioxa-9-azaspiro[5.6]dodecane--hydrogen chloride (1/1)",947534-14-7,NMUFLUHHRHLAIA-UHFFFAOYSA-N,"1,5-Dioxa-9-azaspiro[5.6]dodecane--hydrogen chloride (1/1)",C9H18ClNO2,207.1026065,5.590000000000001e-07,https://comptox.epa.gov/dashboard/dsstoxdb/results?search=DTXSID90669640#exposure-predictions,,1,,,0.000485591,Monoisotopic Mass,ND,,ND,,ND,,ND,,ND,,ND,,ND,,ND,,ND,,ND,,ND,,ND,,ND,,ND,,ND,,ND,,ND,,ND,,ND,,M,QSAR Model,False
5120,gabapentin,DTXSID0020074,ESI-,-2.6693796789,0.1193072,14,24.56,0.1103,171.1254432,2.9193072,171.1254432,DTXCID10886913,171.125928791,CC(C)N1CCCCC1C(O)=O,DTXSID10667486,(2R)-1-(Propan-2-yl)piperidine-2-carboxylic acid,610787-08-1,QFLCTAXQTJMMJD-MRVPVSSYSA-N,(2R)-1-(Propan-2-yl)piperidine-2-carboxylic acid,C9H17NO2,171.125928791,,,,1,,,0.000485591,Monoisotopic Mass,I,QSAR Model,ND,,ND,,ND,,L,QSAR Model,ND,,ND,,I,QSAR Model,ND,,ND,,ND,,ND,,ND,,ND,,ND,,I,QSAR Model,ND,,ND,,I,QSAR Model,I,QSAR Model,False
5120,gabapentin,DTXSID0020074,ESI-,-2.6693796789,0.1193072,14,24.56,0.1103,171.1254432,2.9193072,171.1254432,DTXCID40868661,171.125928791,CC(C)C1CCCC1(N)C(O)=O,DTXSID70667487,"(1S,2R)-1-Amino-2-(propan-2-yl)cyclopentane-1-carboxylic acid",309757-12-8,XTWVAQIFBDBUDU-APPZFPTMSA-N,"(1S,2R)-1-Amino-2-(propan-2-yl)cyclopentane-1-carboxylic acid",C9H17NO2,171.125928791,,,,1,,,0.000485591,Monoisotopic Mass,I,QSAR Model,ND,,ND,,ND,,L,QSAR Model,ND,,ND,,I,QSAR Model,ND,,ND,,ND,,ND,,ND,,ND,,ND,,I,QSAR Model,ND,,ND,,I,QSAR Model,I,QSAR Model,False
5120,gabapentin,DTXSID0020074,ESI-,-2.6693796789,0.1193072,14,24.56,0.1103,171.1254432,2.9193072,171.1254432,DTXCID60670920,171.125928791,CCN(CC)C=C(C)C(=O)OC,DTXSID00720175,Methyl 3-(diethylamino)-2-methylprop-2-enoate,61423-50-5,LDQCDYOCJQNJBH-UHFFFAOYSA-N,Methyl 3-(diethylamino)-2-methylprop-2-enoate,C9H17NO2,171.125928791,4.69e-06,https://comptox.epa.gov/dashboard/dsstoxdb/results?search=DTXSID00720175#exposure-predictions,,1,,,0.000485591,Monoisotopic Mass,I,QSAR Model,ND,,ND,,ND,,I,QSAR Model,L,QSAR Model,ND,,I,QSAR Model,ND,,ND,,ND,,ND,,ND,,ND,,ND,,I,QSAR Model,ND,,ND,,I,QSAR Model,M,QSAR Model,False
5120,gabapentin,DTXSID0020074,ESI-,-2.6693796789,0.1193072,14,24.56,0.1103,171.1254432,2.9193072,171.1254432,DTXCID90662792,171.125928791,CCCCCCCC=C[N+]([O-])=O,DTXSID10712046,1-Nitronon-1-ene,122016-31-3,ZAHVEXMVJIDMLE-UHFFFAOYSA-N,1-Nitronon-1-ene,C9H17NO2,171.125928791,1.01e-05,https://comptox.epa.gov/dashboard/dsstoxdb/results?search=DTXSID10712046#exposure-predictions,,1,,,0.000485591,Monoisotopic Mass,I,QSAR Model,ND,,ND,,ND,,I,QSAR Model,ND,,ND,,I,QSAR Model,ND,,ND,,ND,,ND,,ND,,ND,,ND,,I,QSAR Model,ND,,ND,,I,QSAR Model,M,QSAR Model,False
5120,gabapentin,DTXSID0020074,ESI-,-2.6693796789,0.1193072,14,24.56,0.1103,171.1254432,2.9193072,171.1254432,DTXCID60982616,171.125928791,C(OCC1CCCO1)C1CNC1,DTXSID20696404,3-{[(Oxolan-2-yl)methoxy]methyl}azetidine,1220027-30-4,FWTQTTTURFNXKS-UHFFFAOYSA-N,3-{[(Oxolan-2-yl)methoxy]methyl}azetidine,C9H17NO2,171.125928791,8.09e-07,https://comptox.epa.gov/dashboard/dsstoxdb/results?search=DTXSID20696404#exposure-predictions,,1,,,0.000485591,Monoisotopic Mass,I,QSAR Model,ND,,ND,,ND,,I,QSAR Model,L,QSAR Model,ND,,I,QSAR Model,ND,,ND,,ND,,ND,,ND,,ND,,ND,,I,QSAR Model,ND,,ND,,I,QSAR Model,M,QSAR Model,False
5120,gabapentin,DTXSID0020074,ESI-,-2.6693796789,0.1193072,14,24.56,0.1103,171.1254432,2.9193072,171.1254432,DTXCID60882768,171.125928791,COC(=O)C(N)CC1CCCC1,DTXSID20735983,Methyl 3-cyclopentyl-L-alaninate--hydrogen chloride (1/1),1191996-99-2,RAGBLBBMRQLNKB-QRPNPIFTSA-N,Methyl 3-cyclopentyl-L-alaninate--hydrogen chloride (1/1),C9H18ClNO2,207.1026065,1.1e-06,https://comptox.epa.gov/dashboard/dsstoxdb/results?search=DTXSID20735983#exposure-predictions,,1,,,0.000485591,Monoisotopic Mass,ND,,ND,,ND,,ND,,ND,,ND,,ND,,ND,,ND,,ND,,ND,,ND,,ND,,ND,,ND,,ND,,ND,,ND,,ND,,M,QSAR Model,False
5120,gabapentin,DTXSID0020074,ESI-,-2.6693796789,0.1193072,14,24.56,0.1103,171.1254432,2.9193072,171.1254432,DTXCID80834047,171.125928791,C1CC(CN1)OC1CCCCO1,DTXSID30719315,3-{[(2S)-Oxan-2-yl]oxy}pyrrolidine,204973-53-5,JCZDMBKPCOKANB-GKAPJAKFSA-N,3-{[(2S)-Oxan-2-yl]oxy}pyrrolidine,C9H17NO2,171.125928791,1.07e-06,https://comptox.epa.gov/dashboard/dsstoxdb/results?search=DTXSID30719315#exposure-predictions,,1,,,0.000485591,Monoisotopic Mass,I,QSAR Model,ND,,ND,,ND,,I,QSAR Model,L,QSAR Model,ND,,I,QSAR Model,ND,,ND,,ND,,ND,,ND,,ND,,ND,,I,QSAR Model,ND,,ND,,I,QSAR Model,M,QSAR Model,False
5120,gabapentin,DTXSID0020074,ESI-,-2.6693796789,0.1193072,14,24.56,0.1103,171.1254432,2.9193072,171.1254432,DTXCID00984457,171.125928791,CC(N1CCCCCC1)C(O)=O,DTXSID40700653,2-(Azepan-1-yl)propanoic acid--hydrogen chloride (1/1),302914-01-8,GROYAMNQYOLMTI-UHFFFAOYSA-N,2-(Azepan-1-yl)propanoic acid--hydrogen chloride (1/1),C9H18ClNO2,207.1026065,4.09e-07,https://comptox.epa.gov/dashboard/dsstoxdb/results?search=DTXSID40700653#exposure-predictions,,1,,,0.000485591,Monoisotopic Mass,ND,,ND,,ND,,ND,,ND,,ND,,ND,,ND,,ND,,ND,,ND,,ND,,ND,,ND,,ND,,ND,,ND,,ND,,ND,,L,QSAR Model,False
5120,gabapentin,DTXSID0020074,ESI-,-2.6693796789,0.1193072,14,24.56,0.1103,171.1254432,2.9193072,171.1254432,DTXCID60996056,171.125928791,COC(=O)C1CNCCC1(C)C,DTXSID40725604,"Methyl 4,4-dimethylpiperidine-3-carboxylate",1253226-40-2,PGVNAORNUDHOBM-UHFFFAOYSA-N,"Methyl 4,4-dimethylpiperidine-3-carboxylate",C9H17NO2,171.125928791,9.65e-07,https://comptox.epa.gov/dashboard/dsstoxdb/results?search=DTXSID40725604#exposure-predictions,,1,,,0.000485591,Monoisotopic Mass,I,QSAR Model,ND,,ND,,ND,,I,QSAR Model,ND,,ND,,I,QSAR Model,ND,,ND,,ND,,ND,,ND,,ND,,ND,,I,QSAR Model,ND,,ND,,I,QSAR Model,L,QSAR Model,False
5120,gabapentin,DTXSID0020074,ESI-,-2.6693796789,0.1193072,14,24.56,0.1103,171.1254432,2.9193072,171.1254432,DTXCID90841525,171.125928791,CCOC(=O)CC1CCN(C)C1,DTXSID40743767,Ethyl (1-methylpyrrolidin-3-yl)acetate,103038-21-7,WIWJFRTXGZCEFE-UHFFFAOYSA-N,Ethyl (1-methylpyrrolidin-3-yl)acetate,C9H17NO2,171.125928791,3.75e-06,https://comptox.epa.gov/dashboard/dsstoxdb/results?search=DTXSID40743767#exposure-predictions,,1,,,0.000485591,Monoisotopic Mass,I,QSAR Model,ND,,ND,,ND,,I,QSAR Model,ND,,ND,,I,QSAR Model,ND,,ND,,ND,,ND,,ND,,ND,,ND,,I,QSAR Model,ND,,ND,,I,QSAR Model,M,QSAR Model,False
5120,gabapentin,DTXSID0020074,ESI-,-2.6693796789,0.1193072,14,24.56,0.1103,171.1254432,2.9193072,171.1254432,DTXCID00840822,171.125928791,CCOC(=O)C1(C)CCCNC1,DTXSID50741592,Ethyl 3-methylpiperidine-3-carboxylate--hydrogen chloride (1/1),176523-95-8,IPAHPPZMOMRABY-UHFFFAOYSA-N,Ethyl 3-methylpiperidine-3-carboxylate--hydrogen chloride (1/1),C9H18ClNO2,207.1026065,1.69e-06,https://comptox.epa.gov/dashboard/dsstoxdb/results?search=DTXSID50741592#exposure-predictions,,1,,,0.000485591,Monoisotopic Mass,ND,,ND,,ND,,ND,,ND,,ND,,ND,,ND,,ND,,ND,,ND,,ND,,ND,,ND,,ND,,ND,,ND,,ND,,ND,,M,QSAR Model,False
5120,gabapentin,DTXSID0020074,ESI-,-2.6693796789,0.1193072,14,24.56,0.1103,171.1254432,2.9193072,171.1254432,DTXCID70680999,171.125928791,NCCCCCC(=O)OCC=C,DTXSID60730255,Prop-2-en-1-yl 6-aminohexanoate,796848-59-4,NCEZJZWNVMQDOX-UHFFFAOYSA-N,Prop-2-en-1-yl 6-aminohexanoate,C9H17NO2,171.125928791,3.26e-06,https://comptox.epa.gov/dashboard/dsstoxdb/results?search=DTXSID60730255#exposure-predictions,,1,,,0.000485591,Monoisotopic Mass,I,QSAR Model,ND,,ND,,ND,,I,QSAR Model,ND,,ND,,I,QSAR Model,ND,,ND,,ND,,ND,,ND,,ND,,ND,,I,QSAR Model,ND,,ND,,I,QSAR Model,M,QSAR Model,False
5120,gabapentin,DTXSID0020074,ESI-,-2.6693796789,0.1193072,14,24.56,0.1103,171.1254432,2.9193072,171.1254432,DTXCID60882768,171.125928791,COC(=O)C(N)CC1CCCC1,DTXSID90694972,Methyl 3-cyclopentylalaninate,1119833-62-3,RZAFJDYKEFALQU-UHFFFAOYSA-N,Methyl 3-cyclopentylalaninate,C9H17NO2,171.125928791,1.72e-06,https://comptox.epa.gov/dashboard/dsstoxdb/results?search=DTXSID90694972#exposure-predictions,,1,,,0.000485591,Monoisotopic Mass,I,QSAR Model,ND,,ND,,ND,,I,QSAR Model,ND,,ND,,I,QSAR Model,ND,,ND,,ND,,ND,,ND,,ND,,ND,,I,QSAR Model,ND,,ND,,I,QSAR Model,M,QSAR Model,False
5120,gabapentin,DTXSID0020074,ESI-,-2.6693796789,0.1193072,14,24.56,0.1103,171.1254432,2.9193072,171.1254432,DTXCID70984141,171.125928791,CCOC(=O)CCC1CCNC1,DTXSID90699866,Ethyl 3-(pyrrolidin-3-yl)propanoate,748797-09-3,GJAJJYCKXBUKIF-UHFFFAOYSA-N,Ethyl 3-(pyrrolidin-3-yl)propanoate,C9H17NO2,171.125928791,1.79e-06,https://comptox.epa.gov/dashboard/dsstoxdb/results?search=DTXSID90699866#exposure-predictions,,1,,,0.000485591,Monoisotopic Mass,I,QSAR Model,ND,,ND,,ND,,I,QSAR Model,ND,,ND,,I,QSAR Model,ND,,ND,,ND,,ND,,ND,,ND,,ND,,I,QSAR Model,ND,,ND,,I,QSAR Model,M,QSAR Model,False
5120,gabapentin,DTXSID0020074,ESI-,-2.6693796789,0.1193072,14,24.56,0.1103,171.1254432,2.9193072,171.1254432,DTXCID00872244,171.125928791,NC(CC1CCCCC1)C(O)=O,DTXSID10718482,3-Cyclohexyl-D-alanine--hydrogen chloride (1/1),151899-07-9,QNGGSVANUAULGK-DDWIOCJRSA-N,3-Cyclohexyl-D-alanine--hydrogen chloride (1/1),C9H18ClNO2,207.1026065,,,,1,,,0.000485591,Monoisotopic Mass,ND,,ND,,ND,,ND,,ND,,ND,,ND,,ND,,ND,,ND,,ND,,ND,,ND,,ND,,ND,,ND,,ND,,ND,,ND,,I,QSAR Model,False
